dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2009-0383-IND,"['Maharashtra', 'Mumbai Suburban']","['Admin1', 'Admin2']","['Maharashtra', 'Maharashtra']","[None, 'Mumbai Suburban']",llm_osm,GDIS,2,geodetic,307249263691.40485,412150741.7199674,411379137.71263766,307250035295.4122,0.0013389100848287755,0.9981278597143615,0.0013389067223934029,False,False,False,False
2009-0384-MEX,"['Loreto', 'Comondú', 'Mulegé']","['Admin2', 'Admin2', 'Admin2']","['Zacatecas', 'Baja California Sur', 'Baja California Sur']","['Loreto', 'Comondú', 'Mulegé']",llm_osm,GDIS,2,geodetic,50825580917.25316,20642514181.822437,14969682333.889414,56498412765.18618,0.2945304719342191,0.7251869710265983,0.2649575731641367,False,False,False,False
2009-0385-AFG,['Laghman'],['Admin1'],['Laghman'],[None],llm_osm,GDIS,2,geodetic,3946614644.7765827,3846138358.526493,3743179921.7244973,4049573081.5785785,0.9484533603194994,0.9732306986373105,0.9243393924046323,False,False,False,False
2009-0386-NER,['Tchirozérine'],['Admin2'],['Agadez'],['Tchighozerine'],llm_osm,GDIS,2,geodetic,144669441422.7838,145602799639.50388,144402999723.31042,145869241338.9773,0.9981582724253788,0.9917597744056844,0.9899482467845325,False,False,False,False
2009-0388-GEO,"['Racha-Lechkhumi and Kvemo Svaneti', 'Imereti', 'Sachkhere']","['Admin1', 'Admin1', 'Admin2']","['Racha-Lechkhumi-Kvemo Svaneti', 'Imereti', 'Imereti']","[None, None, 'Sachkhere']",llm_osm,GDIS,2,geodetic,11648750229.587112,2818435532.932189,2674837581.9806585,11792348180.538643,0.22962442573339198,0.9490504752464085,0.2268282398916141,False,False,False,False
2009-0394-DZA,"[""M'Sila"", 'Biskra', 'Laghouat']","['Admin1', 'Admin1', 'Admin1']","[""M'Sila"", 'Biskra', 'Laghouat']","[None, None, None]",llm_osm,GDIS,2,geodetic,45595439558.970955,52516608328.70547,27575633701.366943,70536414186.30948,0.6047892940192394,0.5250840558622701,0.3909418138059978,False,False,False,False
2009-0399-CHN,['Guangdong'],['Admin1'],['Guangdong'],[None],llm_osm,GDIS,2,geodetic,239908066756.7558,177831311862.87357,177581550766.19507,240157827853.43433,0.7402066681911369,0.9985955167621375,0.7394368626392271,False,False,False,False
2009-0404-PHL,['Santo Niño'],['Admin2'],['South Cotabato'],['Santo Nino'],llm_osm,GDIS,2,geodetic,7624857.869018581,336238013.8943436,0.0,343862871.76336217,0.0,0.0,0.0,False,False,False,False
2009-0406-BTN,"['Monggar', 'Trashigang']","['Admin1', 'Admin1']","['Monggar', 'Trashigang']","[None, None]",llm_osm,GDIS,2,geodetic,2280686923.521909,4149915789.490859,2246655037.9921284,4183947675.0206394,0.9850782300811249,0.5413736451427521,0.5369701565354891,False,False,False,False
2009-0409-IND,"['Bihar', 'Odisha', 'West Bengal', 'Assam', 'Kerala', 'Gujarat', 'Karnataka']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Bihar', 'Odisha', 'West Bengal', 'Assam', 'Kerala', 'Gujarat', 'Karnataka']","[None, None, None, None, None, None, None]",llm_osm,GDIS,2,geodetic,830445455938.4252,828529237179.3762,823916630166.5967,835058062951.2046,0.9921381642525207,0.9944327770152294,0.9866578944879203,False,False,False,False
2009-0412-TUN,"['Gabes', 'Gafsa', 'Monastir', 'Mahdia', 'Sfax', 'Tozeur', 'Kasserine']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Gabès', 'Gafsa', 'Monastir', 'Mahdia', 'Sfax', 'Tozeur', 'Kassérine']","[None, None, None, None, None, None, None]",llm_osm,GDIS,2,geodetic,40286340028.21954,17870285778.52954,17460046552.23296,40696579254.51613,0.4333986790560435,0.9770434993944267,0.42902983179588505,False,False,False,False
2009-0421-IDN,"['Jambi', 'Agam', 'Kepulauan Mentawai', 'Solok', 'Solok Selatan', 'Pesisir Selatan', 'Kerinci', 'Merangin']","['Admin1', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Jambi', 'Sumatera Barat', 'Sumatera Barat', 'Sumatera Barat', 'Sumatera Barat', 'Sumatera Barat', 'Jambi', 'Jambi']","[None, 'Agam', 'Kepulauan Mentawai', 'Solok', 'Solok Selatan', 'Pesisir Selatan', 'Kerinci', 'Merangin']",llm_osm,GDIS,2,geodetic,76612595827.13474,41902489132.910225,24627073937.158813,93888011022.88614,0.321449412740514,0.5877234132570112,0.2623026483238176,False,False,False,False
2009-0423-JPN,"['Mie', 'Aichi', 'Gifu', 'Shiga', 'Wakayama', 'Miyagi', 'Saitama']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Mie', 'Aichi', 'Gifu', 'Shiga', 'Wakayama', 'Miyagi', 'Saitama']","[None, None, None, None, None, None, None]",llm_osm,GDIS,2,geodetic,59799545714.24602,41187669368.392365,40912745053.73539,60074470028.90299,0.6841648137134387,0.9933250820239915,0.68103380744019,False,False,False,False
2009-0433-TCD,['Hadjer Lamis'],['Admin1'],['Hadjer-Lamis'],[None],llm_osm,GDIS,2,geodetic,30339834600.270847,4363544116.739254,7521064.726934535,34695857652.283165,0.0002478940582908581,0.0017236137703025682,0.00021677125846864922,False,False,False,False
2009-0478-PHL,"['Aurora', 'Bataan', 'Bulacan', 'Albay', 'Camarines Norte', 'Camarines Sur']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Aurora', 'Bataan', 'Bulacan', 'Albay', 'Camarines Norte', 'Camarines Sur']","[None, None, None, None, None, None]",llm_osm,GDIS,2,geodetic,33410580259.43702,43752697958.92995,16456701353.388449,60706576864.97852,0.49255957919917165,0.376129978746365,0.27108597129419565,False,False,False,False
2009-0479-IDN,['Kota Bima'],['Admin2'],['Nusa Tenggara Barat'],['Kota Bima'],llm_osm,GDIS,2,geodetic,207992801.07119814,4343850636.034328,1413066.867591545,4550430370.237935,0.006793825845481245,0.00032530282138834983,0.00031053477421250113,False,False,False,False
2009-0497-IRL,"['Galway', 'Tipperary', 'Kilkenny', 'Carlow', 'Kerry', 'Leitrim', 'Sligo', 'Waterford']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Galway', 'Tipperary', 'Kilkenny', 'Carlow', 'Kerry', 'Leitrim', 'Sligo', 'Waterford']","[None, None, None, None, None, None, None, None]",llm_osm,GDIS,2,geodetic,6533830434.07806,34643785942.827324,6330140054.286466,34847476322.61891,0.96882527303904,0.182720793412507,0.18165275429651925,False,False,False,False
2009-0511-MYS,"['Kedah', 'Terengganu', 'Kelantan', 'Perak']","['Admin1', 'Admin1', 'Admin1', 'Admin1']","['Kedah', 'Trengganu', 'Kelantan', 'Perak']","[None, None, None, None]",llm_osm,GDIS,2,geodetic,58372104949.50814,50826893702.889046,50473056852.449066,58725941799.94812,0.8646776897305357,0.9930383931682241,0.859467814486266,False,False,False,False
2009-0512-BRA,"['Três Rios', 'Tanguá', 'Belford Roxo', 'Duque de Caxias', 'Valença', 'Nova Iguaçu', 'Natividade']","['Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Rio de Janeiro', 'Rio de Janeiro', 'Rio de Janeiro', 'Rio de Janeiro', 'Rio de Janeiro', 'Rio de Janeiro', 'Rio de Janeiro']","['Três Rios', 'Tanguá', 'Belford Roxo', 'Duque de Caxias', 'Valença', 'Nova Iguaçu', 'Natividade']",llm_osm,GDIS,2,geodetic,3220046015.147227,1501609030.9526064,1420154335.1574574,3301500710.942376,0.4410354164123723,0.945755057331085,0.4301541812335671,False,False,False,False
2009-0530-SRB,"['Nova Varoš', 'Priboj', 'Sjenica', 'Arilje', 'Prijepolje']","['Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Zlatiborski', 'Zlatiborski', 'Zlatiborski', 'Zlatiborski', 'Zlatiborski']","['Nova Varo?', 'Priboj', 'Sjenica', 'Arilje', 'Prijepolje']",llm_osm,GDIS,2,geodetic,596096276.602173,10525867865.316193,578098555.864728,10543865586.053638,0.9698073592406341,0.05492169987898306,0.05482795196378247,False,False,False,False
2009-0531-URY,"['Artigas', 'Cerro Largo', 'Paysandú', 'Salto', 'Treinta y Tres']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Artigas', 'Cerro Largo', 'Paysandú', 'Salto', 'Treinta y Tres']","[None, None, None, None, None]",llm_osm,GDIS,2,geodetic,35015522027.36875,114435199572.8564,33835337535.392628,115615384064.83253,0.9662953906255154,0.29567246495560134,0.29265428480018807,False,False,False,False
2009-0532-SOM,"['Ceel Waaq', 'Belet Xaawo']","['Admin2', 'Admin2']","['Gedo', 'Gedo']","['Ceel Waaq', 'Beled Xaawo']",llm_osm,GDIS,2,geodetic,3915305736.3923545,27179605479.865135,3822209408.4807987,27272701807.776688,0.9762224627705992,0.14062784727733893,0.1401478091690539,False,False,False,False
2009-0550-AGO,['Cabinda'],['Admin1'],['Cabinda'],[None],llm_osm,GDIS,2,geodetic,9160659610.73017,1973581665.8311677,1927210993.478217,9207030283.08312,0.2103790638854012,0.9765043052660191,0.20931950197005975,False,False,False,False
2009-0554-FJI,"['Central', 'Western']","['Admin1', 'Admin1']","['Central', 'Western']","[None, None]",llm_osm,GDIS,2,geodetic,42905137914.671555,10916542767.26182,10916344372.967087,42905336308.966286,0.2544297700354019,0.9999818262705544,0.2544285935520288,False,False,False,False
2009-0569-PER,"['Ayacucho', 'Huamanga']","['Admin1', 'Admin2']","['Ayacucho', 'Ayacucho']","[None, 'Huamanga']",llm_osm,GDIS,2,geodetic,43593489837.91654,20785480.90602349,20785480.90602349,43593489837.91654,0.0004768024074994976,1.0,0.0004768024074994976,True,False,True,False
2009-0571-DEU,"['Bayern', 'Berlin', 'Hamburg']","['Admin1', 'Admin1', 'Admin1']","['Bayern', 'Berlin', 'Hamburg']","[None, None, None]",llm_osm,GDIS,2,geodetic,72448579692.68867,79197986864.50475,72148784171.26204,79497782385.93138,0.9958619544689723,0.9109926530670183,0.907557192237228,False,False,False,False
2009-0571-FRA,"['Bretagne', 'Corse', 'Île-de-France', 'Pays de la Loire', ""Provence-Alpes-Côte d'Azur""]","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Bretagne', 'Corse', 'Île-de-France', 'Pays de la Loire', ""Provence-Alpes-Côte d'Azur""]","[None, None, None, None, None]",llm_osm,GDIS,2,geodetic,112547184980.9771,333723670016.03595,112384464809.21114,333886390187.80194,0.9985542048715527,0.3367590462007411,0.3365949260345651,False,False,False,False
2009-0571-ITA,"['Veneto', 'Friuli-Venezia Giulia', 'Milano']","['Admin1', 'Admin1', 'Admin2']","['Veneto', 'Friuli-Venezia Giulia', 'Lombardia']","[None, None, 'Milano']",llm_osm,GDIS,2,geodetic,26451298399.326748,27262810354.595783,25750086488.293327,27964022265.629204,0.9734904540243186,0.944513282136834,0.9208291369422544,False,False,False,False
2009-0571-POL,"['Dolnośląskie', 'Kujawsko-Pomorskie', 'Łódzkie', 'Lubelskie', 'Lubuskie', 'Małopolskie', 'Mazowieckie', 'Opolskie', 'Podkarpackie', 'Podlaskie', 'Pomorskie', 'Śląskie', 'Świętokrzyskie', 'Warmińsko-Mazurskie', 'Wielkopolskie', 'Zachodniopomorskie']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Dolnośląskie', 'Kujawsko-Pomorskie', 'Łódzkie', 'Lubelskie', 'Lubuskie', 'Małopolskie', 'Mazowieckie', 'Opolskie', 'Podkarpackie', 'Podlaskie', 'Pomorskie', 'Śląskie', 'Świętokrzyskie', 'Warmińsko-Mazurskie', 'Wielkopolskie', 'Zachodniopomorskie']","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",llm_osm,GDIS,2,geodetic,313937686136.5544,312400060065.2096,312397367757.04663,313940378444.7173,0.9950935537607366,0.9999913818577295,0.9950850199795425,False,False,False,False
2009-0571-ROU,"['Alba', 'Arad', 'Argeș', 'Bacău', 'Bihor', 'Bistrița-Năsăud', 'Botoșani', 'Brăila', 'Brașov', 'Buzău', 'Călărași', 'Caraș-Severin', 'Cluj', 'Constanța', 'Covasna', 'Dâmbovița', 'Dolj', 'Galați', 'Giurgiu', 'Gorj', 'Harghita', 'Hunedoara', 'Ialomița', 'Iași', 'Maramureș', 'Mehedinți', 'Mureș', 'Neamț', 'Olt', 'Prahova', 'Sălaj', 'Satu Mare', 'Sibiu', 'Suceava', 'Teleorman', 'Timiș', 'Tulcea', 'Vaslui', 'Vâlcea', 'Vrancea']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Alba', 'Arad', 'Argeș', 'Bacău', 'Bihor', 'Bistrița-Năsăud', 'Botoșani', 'Brăila', 'Brașov', 'Buzău', 'Călărași', 'Caraș-Severin', 'Cluj', 'Constanța', 'Covasna', 'Dâmbovița', 'Dolj', 'Galați', 'Giurgiu', 'Gorj', 'Harghita', 'Hunedoara', 'Ialomița', 'Iași', 'Maramureș', 'Mehedinți', 'Mureș', 'Neamț', 'Olt', 'Prahova', 'Sălaj', 'Satu Mare', 'Sibiu', 'Suceava', 'Teleorman', 'Timiș', 'Tulcea', 'Vaslui', 'Vâlcea', 'Vrancea']","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",llm_osm,GDIS,2,geodetic,174750084477.14743,236774825020.48428,174621813399.2454,236903096098.38632,0.9992659741579764,0.7375016046749826,0.7371022847532757,False,False,False,False
2009-0589-AUS,['New South Wales'],['Admin1'],['New South Wales'],[None],llm_osm,GDIS,2,geodetic,810152899156.3098,178531344315.15036,178480826604.52893,810203416866.9313,0.2203051137512415,0.9997170373033643,0.2202913773120298,False,False,False,False
2009-0590-MAR,['Souss - Massa - Draâ'],['Admin1'],['Souss - Massa - Draâ'],[None],llm_osm,GDIS,2,geodetic,1273.0106423585676,2462559454.1566854,1273.0106423585676,2462559454.1566854,1.0,5.169461554358759e-07,5.169461554358759e-07,False,True,False,True
2009-0600-BRA,"['Angra dos Reis', 'Juiz de Fora']","['Admin2', 'Admin2']","['Rio de Janeiro', 'Minas Gerais']","['Angra dos Reis', 'Juiz de Fora']",llm_osm,GDIS,2,geodetic,2249137848.7718587,2260133948.5697246,2231864614.056408,2277407183.2851753,0.9923200640081341,0.9874921862347114,0.9800024477120196,False,False,False,False
2009-0631-ALB,"['Malësi e Madhe', 'Lezhë']","['Admin2', 'Admin2']","['Shkodër', 'Lezhë']","['Malësi e Madhe', 'Lezhës']",llm_osm,GDIS,2,geodetic,1570488703.0428734,1283719435.8319602,1059141219.6100417,1795066919.264792,0.6744023166533583,0.8250566206654241,0.5900288219025481,False,False,False,False
2009-0640-IND,['Uttar Pradesh'],['Admin1'],['Uttar Pradesh'],[None],llm_osm,GDIS,2,geodetic,241029010854.50757,240751664987.2044,239434921629.60645,242345754212.10553,0.993386318023504,0.9945306988524132,0.9879889268456031,False,False,False,False
2009-0641-IND,['Uttar Pradesh'],['Admin1'],['Uttar Pradesh'],[None],llm_osm,GDIS,2,geodetic,241029010854.50757,240751664987.2044,239434921629.60645,242345754212.10553,0.993386318023504,0.9945306988524132,0.9879889268456031,False,False,False,False
2009-0642-CHN,['Chongqing'],['Admin1'],['Chongqing'],[None],llm_osm,GDIS,2,geodetic,82373106018.51277,82406110831.27629,81747001158.31396,83032215691.4751,0.9923991592588716,0.9920016893612195,0.9845214953923832,False,False,False,False
2009-9283-CHN,"['Fuxin', 'Jinzhou', 'Huludao']","['Admin2', 'Admin2', 'Admin2']","['Liaoning', 'Liaoning', 'Liaoning']","['Fuxin', 'Jinzhou', 'Huludao']",llm_osm,GDIS,2,geodetic,30682107925.177284,50265014782.99189,30345447228.129436,50601675480.039734,0.9890274586782354,0.6037091077987187,0.5996925386413234,False,False,False,False
2009-9323-BGD,"['Barisal', 'Chittagong', 'Dhaka', 'Khulna', 'Rajshahi', 'Rangpur', 'Sylhet']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Barisal', 'Chittagong', 'Dhaka', 'Khulna', 'Rajshahi', 'Rangpur', 'Sylhet']","[None, None, None, None, None, None, None]",llm_osm,GDIS,2,geodetic,157000151669.38754,139384446125.4228,128759964021.95218,167624633772.85812,0.8201263670948304,0.9237756980867841,0.7681446403422423,False,False,False,False
